id,rle_mask
15d7c9beab,50 52 151 52 253 51 354 51 456 50 558 49 659 49 760 49 862 48 963 48 1065 47 1166 47 1267 47 1368 47 1469 47 1570 47 1671 47 1772 47 1873 47 1974 47 2074 48 2175 48 2275 49 2375 50 2475 51 2576 51 2676 52 2776 53 2876 54 2977 54 3077 55 3178 55 3279 55 3379 56 3480 56 3581 56 3682 56 3783 56 3884 56 3986 55 4087 55 4188 55 4289 55 4390 55 4492 54 4593 54 4694 54 4795 54 4896 54 4997 54 5098 54 5199 54 5301 53 5402 53 5503 53 5604 53 5704 54 5805 54 5905 55 6006 55 6106 56 6207 56 6307 57 6407 58 6508 58 6608 59 6708 60 6809 60 6909 61 7009 62 7110 62 7210 63 7310 64 7410 65 7510 66 7611 66 7711 67 7811 68 7911 69 8011 70 8111 71 8211 72 8311 73 8411 74 8511 75 8612 75 8712 76 8812 77 8913 77 9013 78 9113 79 9214 79 9314 80 9414 81 9514 82 9614 83 9714 84 9814 85 9914 86 10014 87 10115 87
7eb34773ab,1 1310 1314 96 1415 95 1516 94 1617 93 1718 92 1819 92 1920 91 2021 91 2122 90 2223 90 2324 89 2425 89 2526 89 2627 88 2728 88 2829 88 2930 88 3031 88 3132 87 3233 87 3334 88 3435 88 3536 88 3637 88 3738 88 3839 89 3940 89 4041 90 4142 90 4243 90 4344 91 4445 92 4546 92 4647 93 4748 94 4849 96 4950 5252
58335ef080,1 59 102 61 203 62 304 69 405 79 506 83 607 88 708 9494
0c06b7f8b4,1 78 102 78 203 78 304 77 405 77 506 77 607 77 708 76 809 76 910 76 1011 76 1112 76 1213 76 1314 76 1415 77 1516 77 1617 77 1718 78 1819 78 1920 78 2021 78 2122 78 2223 78 2324 78 2425 78 2526 79 2627 79 2728 79 2829 79 2930 79 3031 79 3132 79 3233 80 3334 80 3435 81 3536 81 3637 82 3738 82 3839 82 3940 82 4041 83 4142 83 4243 83 4344 83 4445 82 4546 82 4647 82 4748 82 4849 82 4950 82 5051 81 5152 81 5253 81 5354 81 5455 81 5556 81 5657 82 5758 82 5859 82 5960 83 6061 83 6162 83 6263 83 6364 83 6465 83 6566 83 6667 83 6768 83 6869 83 6970 83 7071 83 7172 83 7273 83 7374 83 7475 83 7576 83 7677 83 7778 83 7879 83 7980 84 8081 84 8182 84 8283 84 8384 84 8485 85 8586 85 8687 85 8788 86 8889 86 8990 87 9091 87 9192 88 9293 88 9394 88 9495 89 9596 90 9697 91 9798 91 9899 92 10000 92 10101 93
3dfd1c311a,1 5353 5360 95 5465 91 5568 89 5671 87 5775 84 5879 81 5985 76 6092 70 6198 65 6303 61 6407 58 6509 57 6612 55 6714 54 6815 54 6917 53 7018 53 7119 53 7220 53 7320 54 7421 54 7521 55 7622 55 7723 55 7824 55 7926 54 8028 53 8131 51 8234 49 8337 47 8440 45 8542 44 8645 42 8747 41 8849 40 8951 39 9053 38 9154 38 9255 38 9356 38 9457 38 9558 38 9659 38 9760 38 9860 39 9961 39 10062 39 10163 39
7478744236,
0adcdbf194,1907 5 2005 14 2105 17 2205 18 2305 19 2405 20 2505 21 2605 22 2705 23 2805 24 2906 24 3006 25 3106 26 3206 27 3306 28 3405 30 3505 31 3604 33 3704 34 3804 35 3904 36 4005 36 4105 37 4206 37 4306 38 4406 39 4506 40 4602 45 4700 48 4799 50 4880 14 4897 53 4976 75 5076 76 5176 77 5277 77 5377 78 5478 78 5579 78 5680 78 5780 79 5881 79 5982 79 6083 79 6183 80 6284 80 6385 80 6486 80 6587 80 6688 80 6789 80 6890 80 6991 80 7092 80 7193 80 7295 79 7396 79 7497 79 7598 79 7699 79 7800 79 7901 79 8003 78 8104 78 8206 77 8307 77 8409 76 8510 76 8612 75 8713 28 8746 42 8814 27 8848 41 8917 23 8950 40 9021 19 9051 40 9123 16 9152 40 9225 13 9253 40 9326 9 9353 41 9428 7 9453 42 9531 2 9553 43 9653 44 9753 45 9854 45 9954 46 10054 47 10154 48
55810b23c4,4186 3 4283 10 4377 18 4476 23 4576 28 4676 30 4774 35 4865 1 4872 39 4951 6 4961 52 5051 63 5152 63 5253 64 5354 64 5455 64 5556 64 5657 64 5758 64 5859 64 5960 64 6061 63 6162 63 6263 63 6364 63 6465 63 6566 63 6667 63 6768 64 6869 64 6970 64 7071 64 7172 64 7273 63 7374 63 7475 63 7576 63 7677 62 7778 62 7879 61 7980 61 8081 60 8182 60 8283 60 8384 61 8485 61 8586 61 8687 61 8788 61 8889 62 8990 62 9091 63 9192 63 9293 64 9389 74 9468 734
f74a97c2ff,1 61 102 61 203 62 304 63 405 64 506 65 607 66 708 67 809 68 910 69 1011 70 1112 71 1213 72 1314 73 1415 74 1516 75 1617 76 1718 77 1819 78 1920 79 2021 80 2122 81 2223 82 2324 82 2425 83 2526 84 2627 85 2728 85 2829 86 2930 87 3031 88 3132 88 3233 89 3334 90 3435 91 3536 92 3637 92 3738 93 3839 94 3940 95 4041 95 4142 96 4243 96 4344 97 4445 98 4546 99 4647 100 4748 1514 6263 98 6364 97 6465 96 6566 96 6667 95 6768 96 6869 96 6970 96 7071 96 7172 96 7273 96 7374 96 7475 96 7576 96 7677 95 7778 95 7879 95 7980 95 8081 95 8182 95 8283 94 8384 94 8485 94 8586 94 8687 94 8788 95 8889 95 8990 96 9091 97 9192 100 9293 909
970e117246,32 70 134 69 235 69 336 69 437 69 538 69 639 69 740 69 842 68 943 68 1044 68 1145 68 1246 68 1347 68 1448 68 1549 68 1650 68 1751 68 1851 69 1952 69 2052 70 2153 70 2253 71 2354 71 2455 71 2555 72 2656 72 2756 73 2856 74 2956 75 3056 76 3156 77 3257 77 3357 78 3457 79 3558 79 3659 79 3759 80 3860 80 3961 80 4062 80 4163 80 4264 80 4365 80 4466 80 4567 80 4669 79 4770 79 4871 79 4972 79 5074 78 5175 78 5277 77 5379 76 5481 75 5582 75 5684 74 5786 73 5888 72 5990 71 6091 71 6193 70 6295 69 6397 68 6499 67 6600 67 6703 65 6805 64 6908 62 7011 60 7114 58 7217 56 7320 54 7423 52 7527 49 7630 47 7733 45 7835 44 7937 43 8040 41 8142 40 8245 38 8347 37 8450 35 8553 33 8655 32 8758 30 8861 28 8963 27 9066 25 9169 23 9271 22 9374 20 9478 17 9581 15 9684 13 9788 10 9892 7 9995 5 10097 4 10199 3
169ef6df9c,2019 2 2114 8 2206 17 2299 25 2384 41 2481 45 2579 48 2678 50 2777 52 2877 53 2977 54 3077 55 3177 56 3278 56 3379 56 3480 56 3582 55 3683 55 3785 54 3886 54 3987 54 4088 54 4190 53 4291 53 4392 53 4493 53 4594 53 4696 52 4797 52 4898 52 4999 52 5099 53 5200 53 5301 53 5401 54 5502 54 5603 54 5705 53 5806 53 5908 52 6011 50 6113 49 6215 48 6317 47 6419 46 6521 45 6622 45 6723 45 6824 45 6924 46 7025 46 7126 46 7228 45 7332 42 7438 37 7562 14 7669 8 7775 3
60b26ed15e,8080 1 8178 4 8276 7 8374 10 8474 11 8573 13 8673 14 8773 15 8873 16 8973 17 9074 17 9175 17 9276 17 9377 17 9478 17 9579 17 9680 17 9781 17 9882 17 9983 17 10083 18 10184 18
de8a820637,
51a98a8f3a,
63235ccaf6,1 3328 3332 94 3435 88 3536 83 3637 78 3738 73 3839 67 3940 63 4041 59 4142 55 4243 50 4344 45 4445 41 4546 37 4647 32 4748 27 4849 20 4950 15 5051 11 5152 1
197f03e18a,1 80 102 81 203 82 291 6 304 96 405 97 506 97 607 98 708 100 809 100 910 8585 9497 99 9603 94 9706 92 9809 90 9910 90 10011 90 10113 89
e5b07450e3,
d33ac09d91,
5804b2ef80,1 67 102 72 203 71 304 72 405 73 506 72 607 72 708 73 809 73 910 73 1011 74 1112 75 1213 76 1314 78 1415 79 1516 81 1617 82 1718 83 1819 84 1920 37 1962 42 2021 26 2075 30 2122 24 2182 24 2227 17 2287 20 2393 14 2500 6 9895 4 9992 8 10092 9 10192 10
f90ae4ac62,
137fe8a868,
5f53c9d252,
ffd47b14e5,
3a35c0728f,2703 2 2801 7 2901 10 3001 15 3101 19 3201 21 3301 23 3400 26 3498 29 3596 33 3695 36 3794 41 3893 46 3986 55 4079 63 4178 65 4258 4 4277 67 4358 87 4458 88 4557 90 4656 92 4754 95 4853 5349
b94b6a4992,8687 7 8788 12 8889 18 8990 24 9091 30 9192 40 9293 46 9394 61 9495 71 9596 86 9697 99 9798 404
7f24dfceef,
77dde5d3cb,
462d3ca87e,1109 3 1209 4 1309 5 1409 6 1510 6 1610 7 1711 7 1811 8 1911 9 2010 11 2110 12 2210 13 2309 15 2409 16 2509 17 2608 19 2708 20 2807 22 2907 23 3007 24 3107 25 3207 26 3307 27 3407 28 3456 2 3507 29 3553 13 3606 31 3652 24 3706 32 3751 30 3805 34 3851 35 3905 35 3950 48 4002 39 4050 92 4151 92 4251 93 4351 94 4451 95 4552 95 4652 96 4752 97 4851 5351
31c40c5c2a,3130 2 3230 3 3330 4 3430 5 3529 7 3629 8 3729 9 3830 9 3930 10 4031 10 4131 11 4232 11 4333 11 4434 11 4534 12 4635 12 4736 12 4837 12 4938 12 5039 12 5140 12 5241 12 5342 12 5443 12 5544 12 5645 12 5746 12 5847 12 5948 12 6048 13 6149 13 6250 13 6350 14 6451 14 6551 15 6651 16 6751 17 6851 18 6951 19 7051 20 7151 21 7250 23 7349 25 7447 28 7545 31 7642 35 7739 39 7837 42 7935 45 8031 50 8127 55 8224 59 8323 61 8424 61 8524 62 8626 61 8728 60 8830 59 8933 57 9035 56 9137 55 9239 54 9340 54 9442 53 9543 53 9644 53 9745 53 9846 53 9946 54 10047 54 10148 54
44970cdc57,
d2f25a78a6,
ae36f17301,6766 2 6866 3 6965 5 7065 6 7164 8 7264 9 7364 10 7465 10 7566 10 7667 10 7767 11 7869 10 7970 10 8071 10 8171 11 8272 11 8373 11 8475 10 8576 10 8677 10 8779 9 8881 8 8983 7 9086 5 9188 4 9290 3
8ceb500014,
69319596b6,1 7872 7879 94 7980 92 8081 91 8182 88 8283 86 8384 84 8485 81 8586 79 8687 77 8788 76 8889 74 8990 71 9091 68 9192 66 9293 63 9394 61 9495 59 9596 56 9697 54 9798 52 9899 50 10000 49 10101 48
9e346a910c,1 82 102 82 203 82 304 81 405 81 506 80 607 79 708 79 809 78 910 77 1011 76 1112 75 1213 74 1314 73 1415 72 1516 71 1617 70 1718 69 1819 69 1920 68 2021 67 2122 66 2223 65 2324 64 2425 62 2526 60 2627 58 2728 55 2829 52 2930 49 3031 45 3132 41 3242 28
0416ba85bb,1 44 102 44 203 44 304 43 405 42 506 42 607 41 708 41 809 40 910 39 1011 38 1112 38 1213 37 1314 36 1415 35 1516 34 1617 34 1718 33 1819 32 1920 31 2021 30 2122 30 2223 29 2324 29 2425 28 2526 27 2627 27 2728 27 2829 26 2930 26 3031 26 3132 26 3233 26 3334 26 3435 26 3536 27 3637 27 3738 27 3839 27 3940 28 4041 28 4142 28 4243 28 4344 28 4445 28 4546 28 4647 29 4748 29 4849 29 4950 30 5052 30 5155 30 5257 31 5359 35 5461 36 5562 38 5663 40 5764 43 5866 45 5967 47 6067 51 6168 55 6269 57 6370 59 6471 60 6572 61 6672 63 6773 65 6874 66 6975 69 7076 72 7177 74 7278 76 7379 77 7480 78 7581 79 7682 80 7783 81 7884 82 7985 82 8086 83 8186 84 8286 86 8384 89 8485 89 8586 90 8687 90 8788 90 8889 90 8990 90 9091 90 9192 90 9293 90 9394 90 9495 90 9596 90 9697 90 9798 90 9899 90 10000 91 10101 91
f31ab2f578,
9159c5f8fe,
a1a0480cd9,
16fe0e5148,1718 12 1819 18 1920 23 2021 31 2122 38 2223 49 2324 58 2425 63 2526 69 2627 74 2728 84 2829 91 2927 4988 7947 3 7968 45 8074 38 8180 31 8283 25 8384 22 8485 19 8586 17 8687 15 8788 13 8890 9
b4875b1537,1 8484 8487 99 8590 97 8692 96 8793 96 8895 95 8997 94 9098 94 9200 93 9302 92 9404 91 9506 90 9608 89 9710 88 9812 87 9913 87 10014 87 10115 87
4540ae2a91,1 19 102 19 203 20 304 19 405 20 506 20 607 20 708 20 809 20 910 20 1011 20 1112 20 1213 21 1314 21 1415 21 1516 21 1617 21 1718 21 1819 21 1920 21 2021 20 2122 20 2223 20 2324 20 2425 20 2526 20 2627 20 2728 20 2829 20 2930 20 3031 20 3132 21 3233 21 3334 21 3435 21 3536 20 3637 20 3738 20 3839 20 3940 20 4041 19 4142 19 4243 19 4344 19 4445 18 4546 18 4647 17 4748 16 4849 16 4950 15 5051 15 5152 14 5253 14 5354 13 5455 12 5556 11 5657 10 5758 9 5859 8 5960 7 6061 6 6162 5 6263 3 6364 1
6774a12a64,
d8d5895a6f,
a3f3157a83,1 77 102 77 203 76 304 76 405 75 506 73 607 71 708 70 809 68 910 67 1011 65 1112 64 1213 62 1314 60 1415 58 1516 55 1617 53 1718 51 1819 48 1920 46 2021 44 2122 42 2223 41 2324 40 2425 38 2526 37 2627 36 2728 35 2829 34 2930 33 3031 32 3132 31 3233 30 3334 29 3435 27 3536 26 3637 24 3738 21 3839 19 3940 17 4041 14 4142 12 4243 10 4344 8 4445 7 4546 6 4647 5 4748 3
6337fc7a59,1 10201
99b27c5760,
42c5683e28,
65fc772aeb,
01dd84b7dd,1 37 102 37 203 37 304 37 405 37 506 38 607 38 708 39 809 39 910 40 1011 42 1112 43 1213 45 1314 48 1415 51 1516 55 1617 63 1718 67 1819 69 1920 69 2021 70 2122 70 2223 69 2324 68 2425 43 2479 12 2526 37 2627 33 2728 31 2829 29 2930 27 3031 25 3132 24 3233 23 3334 22 3435 22 3536 21 3637 20 3738 20 3839 19 3940 19 4041 18 4142 18 4243 17 4344 16 4445 15 4546 14 4647 13 4748 12 4849 11 4950 10 5051 9 5152 8 5253 8 5354 7 5455 6 5556 6 5657 5 5758 5 5859 5 5960 4 6061 4 6162 5 6263 5 6364 6 6465 6 6566 7 6667 8 6768 8 6869 9 6970 9 7071 9 7172 9 7273 9 7374 8 7475 8 7576 7 7677 7 7778 6 7879 5 7980 5 8081 4 8182 3
500e912121,
14d1b7816a,
d8e7f62b4e,
9f0ccd7979,4747 1 4846 3 4945 5 5045 6 5144 8 5244 9 5343 11 5443 12 5543 13 5644 13 5744 14 5845 14 5946 14 6046 15 6147 15 6248 15 6349 15 6450 15 6551 15 6652 15 6753 15 6854 15 6954 16 7055 16 7156 16 7256 17 7356 18 7456 19 7556 20 7655 22 7755 23 7854 25 7953 27 8052 29 8150 32 8249 34 8348 36 8448 37 8547 39 8646 41 8746 42 8846 43 8945 45 9046 45 9147 45 9248 45 9351 43 9453 42 9555 41 9658 39 9760 38 9862 37 9963 37 10065 36 10166 36
d3332b8273,
a3bbf5c708,6765 3 6864 5 6962 8 7059 12 7156 16 7253 20 7349 25 7444 31 7542 34 7640 37 7739 39 7837 42 7936 44 8035 46 8134 48 8233 50 8331 53 8430 55 8529 57 8629 58 8729 59 8829 60 8929 61 9030 61 9130 62 9230 63 9330 64 9431 64 9531 65 9631 66 9731 67 9832 67 9932 68 10033 68 10134 68
00a5318192,
22959357f8,
748078728d,7408 17 7503 37 7596 81 7688 90 7782 2420
259b4c2009,1 7 102 7 203 7 304 8 405 8 506 8 607 8 708 8 809 9 910 9 1011 10 1112 10 1213 11 1314 12 1415 12 1516 13 1617 14 1718 15 1819 15 1920 16 2021 17 2122 18 2223 19 2324 20 2425 21 2526 22 2627 22 2728 23 2829 24 2930 24 3031 25 3132 26 3233 27 3334 27 3435 28 3536 29 3637 29 3738 30 3839 30 3940 31 4041 31 4142 31 4243 31 4344 30 4445 30 4546 29 4647 28 4748 28 4849 28 4950 27 5051 26 5152 23 5253 15 5354 13 5455 11 5556 10 5657 9 5758 8 5859 5 5960 4 6061 3 6162 4 6263 4 6364 5 6465 6 6566 7 6667 8 6768 9 6869 10 6970 11 7071 13 7172 15 7273 16 7374 18 7475 19 7576 21 7677 23 7778 24 7879 25 7980 26 8081 27 8182 28 8283 29 8384 30 8485 31 8586 32 8687 33 8788 34 8889 35 8990 36 9091 37 9192 38 9294 4 9299 33 9400 34 9504 32 9607 31 9710 30 9813 28 9915 27 10017 26 10119 25
6dc362f696,
a16f6fa6f9,
47285b6e1f,56 44 151 51 253 51 352 53 451 55 551 56 650 58 749 60 850 60 949 62 1049 63 1149 64 1251 63 1352 63 1453 63 1553 64 1654 64 1755 64 1856 64 1956 65 2057 65 2158 65 2259 65 2359 66 2460 66 2560 67 2661 67 2761 68 2861 69 2961 70 3062 70 3162 71 3262 72 3363 72 3464 72 3564 73 3665 73 3765 74 3866 74 3966 75 4068 74 4168 75 4269 75 4369 76 4471 75 4571 76 4672 76 4773 76 4874 76 4975 76 5077 75 5178 75 5280 74 5381 73 5484 71 5585 71 5688 67 5756 1 5789 67 5857 1 5890 66 5992 65 6095 4 6104 54 6207 51 6310 48 6412 46 6517 4 6525 33 6628 4 6634 25 6738 21 6840 19 6943 10 7045 8 7148 3
1ff564151f,1 55 102 55 203 55 304 55 405 55 506 54 607 54 708 53 809 53 910 52 1011 52 1112 52 1213 51 1314 51 1415 50 1516 50 1617 49 1718 49 1819 49 1920 48 2021 48 2122 47 2223 47 2324 47 2425 46 2526 46 2627 46 2728 46 2829 45 2930 45 3031 45 3132 45 3233 45 3334 45 3435 45 3536 45 3637 45 3738 45 3839 45 3940 45 4041 45 4142 45 4243 45 4344 45 4445 45 4546 45 4647 45 4748 45 4849 45 4950 45 5051 45 5152 45 5253 45 5354 45 5455 45 5556 45 5657 45 5758 46 5859 46 5960 46 6061 46 6162 46 6263 46 6364 46 6465 46 6566 46 6667 46 6768 45 6869 45 6970 45 7071 45 7172 44 7273 44 7374 44 7475 44 7576 44 7677 44 7778 44 7879 44 7980 44 8081 43 8182 43 8283 43 8384 43 8485 43 8586 43 8687 43 8788 43 8889 42 8990 42 9091 41 9192 40 9293 40 9394 39 9495 38 9596 37 9697 37 9798 36 9899 35 10000 35 10101 34
d63629d428,1 18 102 20 203 20 304 20 405 20 506 19 607 18 708 17 809 16 910 15 1011 13 1112 12 1213 11 1314 10 1415 8 1516 7 1617 6 1718 5 1819 4 1920 3
fc71babfdf,5455 6 5556 11 5657 15 5758 20 5859 24 5960 28 6061 32 6162 34 6263 37 6364 39 6465 42 6566 45 6667 48 6768 51 6869 53 6970 56 7071 58 7172 60 7273 62 7374 64 7475 65 7576 66 7677 68 7778 70 7879 73 7980 76 8081 79 8182 83 8283 87 8384 91 8485 100 8586 1514 10101 98
7ec369d890,1 49 102 49 203 49 304 49 405 50 506 50 607 50 708 50 809 51 910 51 1011 51 1112 51 1213 51 1314 51 1415 52 1516 52 1617 52 1718 52 1819 52 1920 52 2021 53 2122 53 2223 53 2324 53 2425 53 2526 53 2627 54 2728 54 2829 54 2930 54 3031 54 3132 54 3233 54 3334 54 3435 54 3536 54 3637 53 3738 53 3839 53 3940 53 4041 53 4142 52 4243 52 4344 52 4445 52 4546 52 4647 52 4748 51 4849 51 4950 51 5051 51 5152 51 5253 51 5354 50 5455 50 5556 50 5657 50 5758 50 5859 50 5960 51 6061 51 6162 51 6263 51 6364 51 6465 51 6566 51 6667 51 6768 52 6869 52 6970 52 7071 52 7172 53 7273 53 7374 53 7475 53 7576 54 7677 54 7778 54 7879 55 7980 55 8081 55 8182 56 8283 56 8384 57 8485 57 8586 57 8687 58 8788 58 8889 59 8990 59 9091 60 9192 60 9293 61 9394 62 9495 63 9596 64 9697 65 9798 66 9899 67 10000 67 10101 67
d075ac58be,
bc6c1c7006,
d1d46ef2de,503 3 604 3 704 4 805 4 905 5 1006 5 1106 6 1206 7 1307 7 1407 8 1507 9 1606 11 1706 12 1806 13 1905 15 2005 16 2105 17 2205 18 2304 20 2405 20 2506 20 2607 20 2709 19 2812 17 2914 16 3017 14 3120 12 3223 10 3328 6 3433 2
b88f677a39,
63b98f9248,
54c30d55b3,
f6a63121f1,1709 3 1808 10 1908 12 2008 13 2109 13 2209 14 2310 14 2410 15 2511 15 2611 16 2712 16 2813 16 2913 17 3014 17 3114 18 3214 19 3315 19 3415 20 3515 21 3616 21 3716 22 3816 23 3916 24 4016 25 4116 26 4216 27 4317 27 4417 28 4517 29 4616 31 4716 32 4816 33 4915 35 5015 36 5115 37 5214 39 5313 41 5413 42 5513 43 5612 45 5712 46 5812 47 5912 48 6012 49 6111 51 6164 1 6211 59 6311 63 6410 67 6509 71 6609 74 6708 79 6806 3396
21c2d4e863,
f40b354125,1561 17 1656 39 1748 57 1810 9 1838 82 1927 8275
2cc9e8a198,
20f04ce268,4948 2 5045 6 5141 11 5237 16 5334 20 5433 22 5531 25 5631 26 5730 28 5829 30 5927 33 6024 37 6121 41 6218 45 6316 48 6412 53 6500 66 6594 73 6689 79 6783 86 6876 94 6972 3230
20c468c70c,
d5dbfe8494,
2c755bf200,33 69 134 69 235 69 336 69 437 69 538 69 639 69 740 69 841 69 942 69 1043 69 1145 68 1246 68 1347 68 1448 68 1549 68 1650 68 1751 68 1852 68 1952 69 2053 69 2154 69 2255 69 2356 69 2456 70 2557 70 2659 69 2760 69 2862 68 2963 68 3065 67 3167 66 3268 66 3370 65 3471 65 3573 64 3674 64 3776 63 3877 63 3979 62 4080 62 4182 61 4284 60 4385 60 4487 59 4588 59 4690 58 4792 57 4893 57 4995 56 5097 55 5198 55 5300 54 5402 53 5503 53 5605 52 5707 51 5808 51 5910 50 6012 49 6114 48 6217 46 6319 45 6421 44 6523 43 6626 41 6728 40 6830 39 6931 39 7033 38 7135 37 7236 37 7338 36 7439 36 7541 35 7642 35 7744 34 7846 33 7947 33 8049 32 8150 32 8252 31 8353 31 8454 31 8556 30 8657 30 8759 29 8861 28 8963 27 9065 26 9167 25 9269 24 9371 23 9473 22 9576 20 9678 19 9780 18 9882 17 9983 17 10084 17 10186 16
d6b48fc0b9,
e9f338cd6e,
0b410a0dc2,
ad9cf3c2b9,1 598 607 87 708 79 809 74 910 69 1011 66 1112 61 1213 55 1314 50 1415 45 1516 39 1617 34 1718 28 1819 22 1920 19 2021 16 2122 13 2223 11 2324 9 2425 7 2526 5 2627 3 2728 1
15a52de24a,1 8 102 9 203 8 304 9 405 10 506 10 607 10 708 11 809 11 910 11 1011 12 1112 12 1213 12 1314 13 1415 13 1516 14 1617 14 1718 15 1819 15 1920 16 2021 16 2122 16 2223 17 2324 17 2425 17 2526 17 2627 18 2728 18 2829 18 2930 19 3031 19 3132 19 3233 20 3334 20 3435 21 3536 22 3637 22 3738 23 3839 23 3940 24 4041 24 4142 24 4243 24 4344 24 4445 24 4546 23 4647 23 4748 23 4849 23 4950 22 5051 22 5152 21 5253 21 5354 21 5455 20 5556 20 5657 20 5758 20 5859 19 5960 19 6061 19 6162 20 6263 20 6364 20 6465 20 6566 20 6667 21 6768 21 6869 22 6970 22 7071 22 7172 23 7273 24 7374 24 7475 24 7576 25 7677 25 7778 26 7879 26 7980 27 8081 27 8182 28 8283 28 8384 29 8485 30 8586 30 8687 31 8788 31 8889 32 8990 33 9091 33 9192 34 9293 34 9394 35 9495 35 9596 36 9697 36 9798 36 9899 37 10000 37 10101 37
c818265a5d,96 6 196 7 282 3 296 8 379 10 394 11 477 29 576 31 675 33 775 34 874 36 974 37 1075 37 1176 37 1278 36 1381 34 1493 23 1598 19 1702 16 1807 12 1914 6 2019 2
ab97a25f56,5172 15 5270 24 5368 32 5466 38 5564 44 5662 49 5759 56 5859 59 5960 61 6061 64 6162 67 6263 69 6364 71 6465 73 6566 74 6667 76 6768 77 6869 78 6970 79 7071 81 7172 82 7273 83 7374 85 7475 86 7576 88 7677 89 7778 91 7879 92 7980 93 8081 94 8182 94 8283 95 8384 96 8485 96 8586 97 8687 98 8788 99 8889 1313
eae2a8b2ef,
2b157ab430,
2f64ffd99a,1 10201
efce4de15c,3637 3 3738 9 3839 13 3940 16 4041 19 4142 21 4243 22 4344 23 4445 24 4546 25 4647 26 4748 27 4849 27 4950 27 5051 27 5152 26 5253 25 5354 24 5455 23 5556 21 5657 20 5758 19 5859 18 5960 18 6061 17 6162 17 6263 16 6364 16 6465 16 6566 16 6667 16 6768 17 6869 18 6970 19 7071 21 7172 23 7273 26 7374 29 7475 32 7576 36 7677 40 7778 42 7879 45 7980 47 8081 49 8182 52 8283 53 8384 55 8485 57 8586 59 8687 60 8788 61 8889 61 8990 61 9091 61 9192 61 9293 60 9394 60 9495 59 9596 59 9697 58 9798 57 9899 57 10000 56 10101 56
f7c8709aad,36 66 137 66 238 66 340 65 440 66 541 66 641 67 742 67 843 67 943 68 1044 68 1145 68 1246 68 1347 68 1447 69 1549 68 1650 68 1751 68 1853 67 1954 67 2056 66 2157 66 2258 66 2359 66 2460 66 2561 66 2662 66 2763 66 2863 67 2964 67 3064 68 3165 68 3265 69 3365 70 3466 70 3566 71 3667 71 3767 72 3868 72 3968 73 4069 73 4169 74 4269 75 4370 75 4470 76 4570 77 4670 78 4770 79 4870 80 4971 80 5072 80 5173 80 5274 80 5375 80 5476 80 5578 79 5679 79 5780 79 5880 80 5981 80 6082 80 6183 80 6284 80 6385 80 6486 80 6587 80 6687 81 6788 81 6889 81 6990 81 7091 81 7192 81 7293 81 7394 81 7495 81 7595 82 7696 82 7797 82 7898 82 7999 82 8099 83 8200 83 8301 83 8402 83 8502 84 8603 84 8703 85 8804 85 8904 86 9004 87 9105 87 9205 88 9306 88 9406 89 9507 89 9607 90 9708 90 9809 90 9909 91 10010 91 10111 91
8ef3d8c73c,1 3825 3839 79 3940 66 4041 51 4142 31 4243 19 4344 13 4445 1 4447 1
0c426c1510,
0ed2fce6db,
4f718f6704,1 1610 1617 92 1718 89 1819 87 1920 85 2021 83 2122 81 2223 79 2324 77 2425 75 2526 73 2627 70 2728 67 2829 63 2930 60 3031 57 3132 53 3233 50 3334 47 3435 43 3536 39 3637 36 3738 32 3839 29 3940 27 4041 24 4142 21 4243 18 4344 16 4445 13 4546 11 4647 9 4748 7 4849 5 4950 3 6465 4 6566 6 6667 7 6768 9 6869 11 6970 13 7071 15 7172 17 7273 19 7374 21 7475 23 7576 25 7677 26 7778 27 7879 29 7980 30 8081 31 8182 32 8283 32 8384 32 8485 32 8586 31 8687 29 8788 27 8889 24 8990 19 9091 13 9192 10 9293 6
62560a7420,
77aaeef0a4,
1103eb72d3,
81fdac0b58,
72b009939a,
f650532780,
f22fc5bff8,1 54 102 54 203 53 304 52 405 51 506 50 607 48 708 46 809 42 910 38 1011 35 1112 16 1213 12 1314 9 1415 7 1516 5 1617 1
58b6687314,
226a07a818,7573 36 7620 26 7648 2554
e484ea9ad2,8583 3 8680 7 8777 11 8874 15 8972 18 9070 21 9167 25 9265 28 9361 33 9455 40 9551 45 9648 49 9746 52 9844 55 9943 57 10043 58 10144 58
94a4ec0276,
c5e3415a42,
371ee426c2,7366 5 7464 11 7564 12 7663 14 7763 15 7863 16 7963 17 8063 18 8162 20 8256 27 8354 30 8455 30 8556 30 8657 30 8757 31 8857 32 8958 32 9058 33 9158 34 9259 34 9360 34 9460 35 9562 34 9663 34 9764 34 9866 33 9968 32 10069 32 10172 30
31f3ed6cb1,
a4763177ef,
